Retailer,Region,State_name,City,Product,Sales Method,Retailer_code,Region_code,State_code,City_code,Product_code,Sales Method_code,Price per Unit,Units Sold,Total_Sales,Operating Profit,Operating Margin,State
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,51,63,3213,1220.94,0.38,SC
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,62,69,4278,1625.64,0.38,SC
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,67,100,6700,2747,0.41,SC
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,59,189,11151,5129.46,0.46,SC
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,55,112,6160,3080,0.5,SC
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,53,81,4293,1545.48,0.36,IL
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,53,90,4770,1717.2,0.36,NE
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,60,84,5040,1814.4,0.36,NJ
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,67,126,8442,3545.64,0.42,NJ
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,63,182,11466,5274.36,0.46,NJ
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,59,111,6549,3078.03,0.47,NJ
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,53,102,5406,1946.16,0.36,NJ
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,51,75,3825,1453.5,0.38,NJ
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,61,91,5551,2164.89,0.39,RI
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,67,130,8710,3919.5,0.45,RI
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,59,163,9617,4327.65,0.45,RI
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,56,106,5936,2671.2,0.45,RI
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,54,102,5508,1982.88,0.36,RI
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,53,68,3604,1441.6,0.4,RI
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,62,65,4030,1531.4,0.38,IL
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,67,104,6968,2926.56,0.42,NE
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,64,131,8384,4024.32,0.48,NJ
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,55,91,5005,2402.4,0.48,NJ
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,50,59,2950,1121,0.38,NJ
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,50,56,2800,1092,0.39,NJ
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,62,60,3720,1488,0.4,NJ
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,64,84,5376,2204.16,0.41,NJ
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,68,113,7684,3611.48,0.47,RI
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,60,77,4620,2217.6,0.48,RI
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,59,46,2714,1085.6,0.4,RI
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,59,42,2478,892.08,0.36,RI
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,71,44,3124,1093.4,0.35,RI
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,73,83,6059,2423.6,0.4,RI
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,68,123,8364,4014.72,0.48,RI
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,59,81,4779,2198.34,0.46,RI
Amazon,West,Alaska,Anchorage,Women's Street Footwear,Online,0,4,1,2,5,1,59,93,5487,2139.93,0.39,RI
Amazon,West,Alaska,Anchorage,Women's Athletic Footwear,Online,0,4,1,2,4,1,62,90,5580,2120.4,0.38,RI
Amazon,West,Alaska,Anchorage,Men's Apparel,Online,0,4,1,2,0,1,69,83,5727,2004.45,0.35,RI
Amazon,West,Alaska,Anchorage,Women's Apparel,Online,0,4,1,2,3,1,74,101,7474,3139.08,0.42,RI
Amazon,West,Alaska,Anchorage,Men's Street Footwear,Online,0,4,1,2,2,1,69,174,12006,5642.82,0.47,IL
Amazon,West,Alaska,Anchorage,Men's Athletic Footwear,Online,0,4,1,2,1,1,60,112,6720,3158.4,0.47,NE
Foot Locker,West,Alaska,Anchorage,Men's Street Footwear,Online,1,4,1,2,2,1,33,109,3597,1366.86,0.38,ND
Foot Locker,West,Alaska,Anchorage,Men's Athletic Footwear,Online,1,4,1,2,1,1,43,109,4687,1546.71,0.33,ND
Foot Locker,West,Alaska,Anchorage,Women's Street Footwear,Online,1,4,1,2,5,1,41,113,4633,1667.88,0.36,ND
Foot Locker,West,Alaska,Anchorage,Women's Athletic Footwear,Online,1,4,1,2,4,1,43,56,2408,842.8,0.35,ND
Foot Locker,West,Alaska,Anchorage,Men's Apparel,Online,1,4,1,2,0,1,46,46,2116,634.8,0.3,ND
Foot Locker,West,Alaska,Anchorage,Women's Apparel,Online,1,4,1,2,3,1,42,123,5166,2789.64,0.54,ND
Foot Locker,West,Alaska,Anchorage,Men's Street Footwear,Online,1,4,1,2,2,1,33,143,4719,1698.84,0.36,IL
Foot Locker,West,Alaska,Anchorage,Men's Athletic Footwear,Online,1,4,1,2,1,1,42,98,4116,1317.12,0.32,NE
Foot Locker,West,Alaska,Anchorage,Women's Street Footwear,Online,1,4,1,2,5,1,44,94,4136,1488.96,0.36,ND
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,41,56,2296,895.44,0.39,ND
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,47,38,1786,535.8,0.3,ND
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,44,102,4488,2468.4,0.55,ND
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,44,135,5940,2376,0.4,ND
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,54,91,4914,1523.34,0.31,ND
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,57,101,5757,2245.23,0.39,IL
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,52,69,3588,1291.68,0.36,NE
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,55,36,1980,514.8,0.26,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,50,85,4250,2337.5,0.55,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,59,130,7670,2761.2,0.36,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,61,81,4941,1729.35,0.35,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,60,91,5460,2074.8,0.38,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,48,73,3504,1226.4,0.35,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,52,42,2184,589.68,0.27,NY
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,66,94,6204,3102,0.5,NY
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,51,158,8058,2981.46,0.37,NY
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,58,98,5684,1875.72,0.33,NY
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,56,98,5488,2195.2,0.4,NY
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,52,80,4160,1664,0.4,NY
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,55,46,2530,708.4,0.28,IN
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,69,143,9867,5426.85,0.55,IN
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,67,210,14070,5628,0.4,IN
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,72,156,11232,3481.92,0.31,IN
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,71,180,12780,4600.8,0.36,IN
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,74,133,9842,3739.96,0.38,IN
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,83,88,7304,2191.2,0.3,IL
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,97,169,16393,8524.36,0.52,NE
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,74,208,15392,5695.04,0.37,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,81,182,14742,5012.28,0.34,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,79,150,11850,4266,0.36,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,73,130,9490,3796,0.4,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Apparel,Online,1,4,10,21,0,1,80,149,11920,3576,0.3,Hi
Foot Locker,West,Hawaii,Honolulu,Women's Apparel,Online,1,4,10,21,3,1,96,154,14784,7687.68,0.52,Hi
Foot Locker,West,Hawaii,Honolulu,Men's Street Footwear,Online,1,4,10,21,2,1,79,210,16590,6138.3,0.37,NY
Foot Locker,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,1,4,10,21,1,1,71,218,15478,5262.52,0.34,NY
Foot Locker,West,Hawaii,Honolulu,Women's Street Footwear,Online,1,4,10,21,5,1,64,162,10368,4043.52,0.39,NY
Foot Locker,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,1,4,10,21,4,1,67,142,9514,3615.32,0.38,NY
Walmart,West,Hawaii,Honolulu,Men's Apparel,Online,4,4,10,21,0,1,69,147,10143,2738.61,0.27,NY
Walmart,West,Hawaii,Honolulu,Women's Apparel,Online,4,4,10,21,3,1,72,88,6336,3358.08,0.53,NY
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,Online,4,4,10,21,2,1,62,149,9238,3325.68,0.36,IN
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,4,10,21,1,1,69,149,10281,3392.73,0.33,IN
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,Online,4,4,10,21,5,1,64,105,6720,2620.8,0.39,IN
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,4,4,10,21,4,1,62,85,5270,2108,0.4,IN
Walmart,West,Hawaii,Honolulu,Men's Apparel,Online,4,4,10,21,0,1,71,91,6461,1938.3,0.3,IN
Walmart,West,Hawaii,Honolulu,Women's Apparel,Online,4,4,10,21,3,1,56,105,5880,3116.4,0.53,IN
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,Online,4,4,10,21,2,1,52,124,6448,2579.2,0.4,IL
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,4,10,21,1,1,61,138,8418,2525.4,0.3,NE
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,Online,4,4,10,21,5,1,56,87,4872,1705.2,0.35,UT
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,4,4,10,21,4,1,50,83,4150,1535.5,0.37,UT
Walmart,West,Hawaii,Honolulu,Men's Apparel,Online,4,4,10,21,0,1,63,70,4410,1234.8,0.28,UT
Walmart,West,Hawaii,Honolulu,Women's Apparel,Online,4,4,10,21,3,1,64,75,4800,2448,0.51,UT
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,Online,4,4,10,21,2,1,51,158,8058,2981.46,0.37,UT
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,4,10,21,1,1,56,168,9408,3010.56,0.32,UT
Walmart,West,Hawaii,Honolulu,Women's Street Footwear,Online,4,4,10,21,5,1,50,123,6150,2460,0.4,OH
Walmart,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,4,4,10,21,4,1,60,104,6240,2433.6,0.39,OH
Walmart,West,Hawaii,Honolulu,Men's Apparel,Online,4,4,10,21,0,1,83,113,9379,2813.7,0.3,OH
Walmart,West,Hawaii,Honolulu,Women's Apparel,Online,4,4,10,21,3,1,82,140,11480,5969.6,0.52,OH
Walmart,West,Hawaii,Honolulu,Men's Street Footwear,Online,4,4,10,21,2,1,68,189,12852,5140.8,0.4,OH
Walmart,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,4,4,10,21,1,1,77,182,14014,4204.2,0.3,OH
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,3,4,10,21,5,1,74,135,9990,3496.5,0.35,IL
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,3,4,10,21,4,1,73,145,10585,3704.75,0.35,NE
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,3,4,10,21,0,1,84,128,10752,2795.52,0.26,UT
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,3,4,10,21,3,1,89,142,12638,6319,0.5,UT
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,Online,3,4,10,21,2,1,38,115,4370,1879.1,0.43,UT
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,3,4,10,21,1,1,48,123,5904,2066.4,0.35,UT
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,3,4,10,21,5,1,45,123,5535,2269.35,0.41,UT
Sports Direct,West,Hawaii,Honolulu,Women's Athletic Footwear,Online,3,4,10,21,4,1,47,77,3619,1628.55,0.45,UT
Sports Direct,West,Hawaii,Honolulu,Men's Apparel,Online,3,4,10,21,0,1,54,68,3672,1101.6,0.3,OH
Sports Direct,West,Hawaii,Honolulu,Women's Apparel,Online,3,4,10,21,3,1,49,124,6076,3584.84,0.59,OH
Sports Direct,West,Hawaii,Honolulu,Men's Street Footwear,Online,3,4,10,21,2,1,36,137,4932,2071.44,0.42,OH
Sports Direct,West,Hawaii,Honolulu,Men's Athletic Footwear,Online,3,4,10,21,1,1,49,111,5439,1903.65,0.35,OH
Sports Direct,West,Hawaii,Honolulu,Women's Street Footwear,Online,3,4,10,21,5,1,49,111,5439,2175.6,0.4,OH
Sports Direct,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,3,3,8,39,4,1,45,74,3330,1465.2,0.44,OH
Sports Direct,Southeast,Florida,Orlando,Men's Apparel,Online,3,3,8,39,0,1,52,60,3120,998.4,0.32,UT
Sports Direct,Southeast,Florida,Orlando,Women's Apparel,Online,3,3,8,39,3,1,47,108,5076,2944.08,0.58,UT
Sports Direct,Southeast,Florida,Orlando,Men's Street Footwear,Online,3,3,8,39,2,1,46,160,7360,3017.6,0.41,UT
Sports Direct,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,3,3,8,39,1,1,58,100,5800,2204,0.38,UT
Sports Direct,Southeast,Florida,Orlando,Women's Street Footwear,Online,3,3,8,39,5,1,59,115,6785,2917.55,0.43,UT
Sports Direct,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,3,3,8,39,4,1,58,91,5278,2216.76,0.42,UT
Sports Direct,Southeast,Florida,Orlando,Men's Apparel,Online,3,3,8,39,0,1,61,44,2684,885.72,0.33,IL
Sports Direct,Southeast,Florida,Orlando,Women's Apparel,Online,3,3,8,39,3,1,54,101,5454,3272.4,0.6,NE
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,62,138,8556,3593.52,0.42,WY
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,66,98,6468,2263.8,0.35,WY
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,66,120,7920,3247.2,0.41,WY
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,52,84,4368,1965.6,0.45,WY
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,59,58,3422,1197.7,0.35,WY
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,72,109,7848,4708.8,0.6,WY
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,58,155,8990,3865.7,0.43,SD
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,60,128,7680,3072,0.4,SD
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,59,119,7021,3159.45,0.45,SD
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,59,88,5192,2232.56,0.43,SD
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,52,68,3536,1131.52,0.32,SD
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,67,173,11591,6722.78,0.58,SD
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,61,223,13603,6121.35,0.45,VT
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,64,203,12992,4547.2,0.35,VT
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,80,210,16800,7224,0.43,VT
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,77,155,11935,5012.7,0.42,VT
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,89,126,11214,3588.48,0.32,VT
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,103,218,22454,12574.24,0.56,VT
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,83,261,21663,9531.72,0.44,IL
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,88,225,19800,7920,0.4,NE
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,86,189,16254,7151.76,0.44,WY
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,82,180,14760,6346.8,0.43,WY
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,89,195,17355,5553.6,0.32,WY
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,101,163,16463,9383.91,0.57,WY
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,87,213,18531,7597.71,0.41,WY
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,77,206,15862,5551.7,0.35,WY
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,78,189,14742,6339.06,0.43,SD
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,77,143,11011,4624.62,0.42,SD
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,74,143,10582,3280.42,0.31,SD
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,81,87,7047,4087.26,0.58,SD
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,58,140,8120,3248,0.4,SD
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,60,135,8100,2997,0.37,SD
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,54,75,4050,1822.5,0.45,VT
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,54,65,3510,1544.4,0.44,VT
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,64,74,4736,1468.16,0.31,VT
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,51,75,3825,2103.75,0.55,VT
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,47,100,4700,2068,0.44,VT
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,59,144,8496,3228.48,0.38,VT
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,55,112,6160,2525.6,0.41,VT
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,51,113,5763,2362.83,0.41,VT
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,59,98,5782,1792.42,0.31,VT
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,65,104,6760,3920.8,0.58,VT
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,52,169,8788,3515.2,0.4,VT
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,54,175,9450,3591,0.38,VT
Walmart,Southeast,Florida,Orlando,Women's Street Footwear,Online,4,3,8,39,5,1,53,147,7791,3194.31,0.41,IL
Walmart,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,4,3,8,39,4,1,64,150,9600,4128,0.43,NE
Walmart,Southeast,Florida,Orlando,Men's Apparel,Online,4,3,8,39,0,1,77,124,9548,2864.4,0.3,GA
Walmart,Southeast,Florida,Orlando,Women's Apparel,Online,4,3,8,39,3,1,86,162,13932,8219.88,0.59,GA
Walmart,Southeast,Florida,Orlando,Men's Street Footwear,Online,4,3,8,39,2,1,72,216,15552,6220.8,0.4,GA
Walmart,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,4,3,8,39,1,1,82,200,16400,5740,0.35,GA
West Gear,Southeast,Florida,Orlando,Women's Street Footwear,Online,5,3,8,39,5,1,75,174,13050,5220,0.4,GA
West Gear,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,5,3,8,39,4,1,78,180,14040,5756.4,0.41,GA
West Gear,Southeast,Florida,Orlando,Men's Apparel,Online,5,3,8,39,0,1,86,147,12642,4424.7,0.35,IL
West Gear,Southeast,Florida,Orlando,Women's Apparel,Online,5,3,8,39,3,1,87,156,13572,7464.6,0.55,NE
West Gear,Southeast,Florida,Orlando,Men's Street Footwear,Online,5,3,8,39,2,1,41,255,10455,5750.25,0.55,GA
West Gear,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,5,3,8,39,1,1,44,189,8316,3908.52,0.47,GA
West Gear,Southeast,Florida,Orlando,Women's Street Footwear,Online,5,3,8,39,5,1,32,169,5408,2055.04,0.38,GA
West Gear,Southeast,Florida,Orlando,Women's Athletic Footwear,Online,5,3,8,39,4,1,37,145,5365,2199.65,0.41,GA
West Gear,Southeast,Florida,Orlando,Men's Apparel,Online,5,3,8,39,0,1,51,165,8415,3786.75,0.45,GA
West Gear,Southeast,Florida,Orlando,Women's Apparel,Online,5,3,8,39,3,1,44,176,7744,5033.6,0.65,GA
West Gear,Southeast,Florida,Orlando,Men's Street Footwear,Online,5,3,8,39,2,1,44,234,10296,5662.8,0.55,GA
West Gear,Southeast,Florida,Orlando,Men's Athletic Footwear,Online,5,3,8,39,1,1,42,138,5796,2840.04,0.49,GA
West Gear,Southeast,Florida,Orlando,Women's Street Footwear,Online,5,3,8,39,5,1,33,174,5742,2124.54,0.37,GA
West Gear,Northeast,New York,Albany,Women's Athletic Footwear,Online,5,1,31,0,4,1,37,133,4921,2066.82,0.42,GA
West Gear,Northeast,New York,Albany,Men's Apparel,Online,5,1,31,0,0,1,50,154,7700,3542,0.46,GA
West Gear,Northeast,New York,Albany,Women's Apparel,Online,5,1,31,0,3,1,42,182,7644,4892.16,0.64,GA
West Gear,Northeast,New York,Albany,Men's Street Footwear,Online,5,1,31,0,2,1,44,252,11088,6541.92,0.59,IL
West Gear,Northeast,New York,Albany,Men's Athletic Footwear,Online,5,1,31,0,1,1,44,165,7260,3339.6,0.46,NE
West Gear,Northeast,New York,Albany,Women's Street Footwear,Online,5,1,31,0,5,1,33,161,5313,1912.68,0.36,KS
West Gear,Northeast,New York,Albany,Women's Athletic Footwear,Online,5,1,31,0,4,1,39,106,4134,1694.94,0.41,KS
West Gear,Northeast,New York,Albany,Men's Apparel,Online,5,1,31,0,0,1,51,133,6783,3323.67,0.49,KS
West Gear,Northeast,New York,Albany,Women's Apparel,Online,5,1,31,0,3,1,43,161,6923,4153.8,0.6,KS
West Gear,Northeast,New York,Albany,Men's Street Footwear,Online,5,1,31,0,2,1,42,248,10416,5832.96,0.56,KS
West Gear,Northeast,New York,Albany,Men's Athletic Footwear,Online,5,1,31,0,1,1,43,147,6321,2844.45,0.45,KS
West Gear,Northeast,New York,Albany,Women's Street Footwear,Online,5,1,31,0,5,1,34,152,5168,1860.48,0.36,IL
West Gear,Northeast,New York,Albany,Women's Athletic Footwear,Online,5,1,31,0,4,1,37,135,4995,2047.95,0.41,NE
West Gear,Northeast,New York,Albany,Men's Apparel,Online,5,1,31,0,0,1,50,124,6200,2914,0.47,KS
West Gear,Northeast,New York,Albany,Women's Apparel,Online,5,1,31,0,3,1,41,156,6396,4157.4,0.65,KS
West Gear,Northeast,New York,Albany,Men's Street Footwear,Online,5,1,31,0,2,1,50,261,13050,7830,0.6,KS
West Gear,Northeast,New York,Albany,Men's Athletic Footwear,Online,5,1,31,0,1,1,53,161,8533,4010.51,0.47,KS
West Gear,Northeast,New York,Albany,Women's Street Footwear,Online,5,1,31,0,5,1,49,160,7840,2822.4,0.36,KS
West Gear,Northeast,New York,Albany,Women's Athletic Footwear,Online,5,1,31,0,4,1,47,130,6110,2444,0.4,KS
West Gear,Northeast,New York,Albany,Men's Apparel,Online,5,1,31,0,0,1,56,137,7672,3759.28,0.49,IL
West Gear,Northeast,New York,Albany,Women's Apparel,Online,5,1,31,0,3,1,59,169,9971,6281.73,0.63,NE
West Gear,Northeast,New York,Albany,Men's Street Footwear,Online,5,1,31,0,2,1,59,263,15517,8689.52,0.56,DE
West Gear,Northeast,New York,Albany,Men's Athletic Footwear,Online,5,1,31,0,1,1,54,175,9450,4536,0.48,DE
West Gear,Northeast,New York,Albany,Women's Street Footwear,Online,5,1,31,0,5,1,48,150,7200,2736,0.38,DE
West Gear,Northeast,New York,Albany,Women's Athletic Footwear,Online,5,1,31,0,4,1,49,144,7056,2892.96,0.41,DE
